ProcedureSchema,ProcedureName,object_id,CallsView,TablesCalled,ViewsCalled,TIM GIUA SP VA FRONTEND,Note,BUILD,DEPLOYED,FE_API_Category,FE_API_Service/Usage,FE_API_Command,FE_API_Type,FE_API_Files,FE_API_Found OLD
dbo,ws_L_Overview_InfoWithClinicalSession_List,117679567,0,"[dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[CN_FacAdmissions], [dbo].[CN_PhysicianAdmissions], [dbo].[L_Overview], [dbo].[Vaccine_HopDong], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_InfoWithContract_List,133679624,0,"[dbo].[L_Overview], [dbo].[Vaccine_HopDong], [dbo].[Vaccine_HopDong_Detail], [dbo].[Vaccine_HopDong_Detail_Root]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_InfoWithProvince_List,149679681,0,"[dbo].[CN_FacAdmissions], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_InfoWithProvince_List_Genie,165679738,0,"[dbo].[CN_FacAdmissions], [dbo].[MDM_District], [dbo].[MDM_Patient], [dbo].[MDM_Province]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_InfoWithVaccine_List,181679795,0,"[dbo].[CN_DoctorDecision], [dbo].[CN_FacAdmissions], [dbo].[L_Overview], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_IntroducedByRelativesForDate_List,197679852,0,"[dbo].[CN_FacAdmissions], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_List,213679909,0,[dbo].[L_Overview],,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_MoreThanOnePhysicianForDate_List,229679966,0,"[dbo].[CN_ClinicalSessions_CongKhamTrongNgay], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_NewPatientForDate_List,245680023,0,"[dbo].[L_Overview], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_NotAllowToShotForDate_List,261680080,0,"[dbo].[CN_ClinicalSessions_CongKhamTrongNgay], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_NumPatientInDay_Get,277680137,0,[dbo].[CN_FacAdmissions],,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_NumPatientRelativesRoom_Get,293680194,0,"[dbo].[CN_ClinicalSessions_CongKhamTrongNgay], [dbo].[L_DepartmentRoom], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_OtherPatientReceptionForDate_List,309680251,0,"[dbo].[CN_FacAdmissions], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_PatientExamVip_List,325680308,0,"[dbo].[BIL_Invoice], [dbo].[BIL_InvoiceDetail], [dbo].[BIL_InvoiceDetail_CurrentDay], [dbo].[CN_ClinicalSessions], [dbo].[L_Overview], [dbo].[L_Service_VIPExamination]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_PatientFacebookReceptionForDate_List,341680365,0,"[dbo].[CN_FacAdmissions], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_PatientRandomReceptionForDate_List,357680422,0,"[dbo].[CN_FacAdmissions], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_PatientReferredByDoctor_List,373680479,0,"[dbo].[L_Overview], [dbo].[MDM_Accompany_Customers]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_PatientTVReceptionForDate_List,389680536,0,"[dbo].[CN_FacAdmissions], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_PatientWithRelatives_List,405680593,0,"[dbo].[L_Overview], [dbo].[MDM_Accompany_Customers]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_ReceptionViaSwitchboardForDate_List,421680650,0,"[dbo].[CN_FacAdmissions], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_TotalAssignedForDate_List,437680707,0,"[dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_TotalDirectReceptionForDate_List,453680764,0,"[dbo].[CN_FacAdmissions], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_TotalLeaveForDate_List,469680821,0,"[dbo].[CN_ClinicalSessions_CongKhamTrongNgay], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_TotalPatientAdultForDate_List,485680878,0,"[dbo].[CN_FacAdmissions], [dbo].[L_Overview], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_TotalPatientExamNoContractForDate_List,501680935,0,"[dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[CN_ClinicalSessions_CongKhamTrongNgay], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_TotalPatientExamWithContractForDate_List,517680992,0,"[dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[CN_ClinicalSessions_CongKhamTrongNgay], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_TotalPatientInTheMorningForDate_List,533681049,0,"[dbo].[CN_FacAdmissions], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_TotalPatientReceptionForDate_List,549681106,0,"[dbo].[CN_FacAdmissions], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_TotalPhysicianContract_List,565681163,0,"[dbo].[CN_ClinicalSessions], [dbo].[CN_PhysicianAdmissionCompletes], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Overview_TotalVaccinatedForDate_List,581681220,0,"[dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[L_Overview]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ParaclinicalMenu_List,597681277,0,[dbo].[L_ParaclinicalMenu],,CHUA_CO,,,,,,,,,
dbo,ws_L_ParaclinicalMenu_ServiceHospitalTypeSub_Save,613681334,0,[dbo].[L_ParaclinicalMenu_ServiceHospitalTypeSub],,CHUA_CO,,,,,,,,,
dbo,ws_L_Patient_Image_Delete,629681391,0,[dbo].[L_Patient_Image],,CHUA_CO,,,,,,,,,
dbo,ws_L_Patient_Image_Get,645681448,0,[dbo].[L_Patient_Image],,CHUA_CO,,,,,,,,,
dbo,ws_L_Patient_Image_GetAll,661681505,0,[dbo].[L_Patient_Image],,CHUA_CO,,,,,,,,,
dbo,ws_L_Patient_Image_Save,677681562,0,[dbo].[L_Patient_Image],,CHUA_CO,,,,,,,,,
dbo,ws_L_Patient_Max_Get,693681619,0,[dbo].[L_Patient_Max],,CHUA_CO,,,,,,,,,
dbo,ws_L_PatientOutCome_List,709681676,0,[dbo].[L_PatientOutcomes],,CHUA_CO,,,,,,,,,
dbo,ws_L_PayType_List,725681733,0,[dbo].[L_PayType],,CHUA_CO,,,,,,,,,
dbo,ws_L_PayType_List_Reception,741681790,0,[dbo].[L_PayType],,CHUA_CO,,,,,,,,,
dbo,ws_L_PayType_ListForPackage,757681847,0,[dbo].[L_PayType],,CHUA_CO,,,,,,,,,
dbo,ws_L_PayType_TimDoiTuongThanhToan,773681904,0,[dbo].[L_PayType],,CHUA_CO,,,,,,,,,
dbo,ws_L_PayTypeStockLink,789681961,0,"[dbo].[INV_Product], [dbo].[L_PayTypeStockLink], [dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_PayTypeStockLink_LayTonKho,805682018,0,"[dbo].[INV_Product], [dbo].[L_PayTypeStockLink], [dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_PersonType_Delete,821682075,0,"[dbo].[CN_FacAdmissions], [dbo].[L_PersonType]",,CHUA_CO,,,,,,,,,
dbo,ws_L_PersonType_Get,837682132,0,[dbo].[L_PersonType],,CHUA_CO,,,,,,,,,
dbo,ws_L_PersonType_List,853682189,0,[dbo].[L_PersonType],,CHUA_CO,,,,,,,,,
dbo,ws_L_PersonType_Save,869682246,0,[dbo].[L_PersonType],,CHUA_CO,,,,,,,,,
dbo,ws_L_PhacDo_Vaccine_DuocPhepChiDinh2Mui_Get,885682303,0,[dbo].[L_PhacDo_Vaccine_DuocPhepChiDinh2Mui],,CHUA_CO,,,,,,,,,
dbo,ws_L_PhanLoaiCapCuu_List,901682360,0,[dbo].[L_PhanLoaiCapCuu],,CHUA_CO,,,,,,,,,
dbo,ws_L_PhuKienEquipment_Delete,917682417,0,[dbo].[L_PhuKienEquipment],,CHUA_CO,,,,,,,,,
dbo,ws_L_PhuKienEquipment_List,933682474,0,"[dbo].[L_PhuKienEquipment], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_PhuKienEquipment_Save,949682531,0,[dbo].[L_PhuKienEquipment],,CHUA_CO,,,,,,,,,
dbo,ws_L_PhuongPhapXuatKho_List,965682588,0,[dbo].[L_PhuongPhapXuatKho],,CHUA_CO,,,,,,,,,
dbo,ws_L_PregnancyStatus_ByFacID_List,981682645,0,[dbo].[L_PregnancyStatus],,CHUA_CO,,,,,,,,,
dbo,ws_L_PregnancyStatus_Delete,997682702,0,[dbo].[L_PregnancyStatus],,CHUA_CO,,,,,,,,,
dbo,ws_L_PregnancyStatus_Save,1013682759,0,[dbo].[L_PregnancyStatus],,CHUA_CO,,,,,,,,,
dbo,ws_L_Presciption_ICD_Mapping_Delete,1029682816,0,,,CHUA_CO,,,,,,,,,
dbo,ws_L_Presciption_ICD_Mapping_Get,1045682873,0,,,CHUA_CO,,,,,,,,,
dbo,ws_L_Presciption_ICD_Mapping_Save,1061682930,0,,,CHUA_CO,,,,,,,,,
dbo,ws_L_Price_Display_DependOnPatientType_Get,1077682987,0,,,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_CapNhatMaTiemChung,1093683044,0,[dbo].[L_Product],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_CheckMaxDauThau,1109683101,0,"[dbo].[L_ThongTinDauThauThuoc], [dbo].[L_ThongTinDauThauThuocChiTiet]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_CheckSerial,1125683158,0,[dbo].[L_SerialValidate],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_Delete,1141683215,0,"[dbo].[DOC_PrescriptionDetailTemplate], [dbo].[DOC_ThangThuocMauDetail], [dbo].[INV_ApprovedIn], [dbo].[INV_ApprovedInDetail], [dbo].[INV_PastPeriodProducts], [dbo].[INV_PhieuYeuCauXuat], [dbo].[INV_PhieuYeuCauXuatDetail], [dbo].[INV_Product], [dbo].[INV_RequestIn], [dbo].[INV_RequestInDetail], [dbo].[INV_RequestOut], [dbo].[INV_RequestOutDetail], [dbo].[L_Customer], [dbo].[L_Product], [dbo].[L_ProductLink], [dbo].[L_ProductPrice], [dbo].[L_ServiceComboDetail], [dbo].[L_ServiceProductFree]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_Get,1157683272,0,"[dbo].[L_NuocSanXuat], [dbo].[L_Product]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_GetAllForDuTru,1173683329,0,"[dbo].[INV_Product], [dbo].[INV_ProductCoSo], [dbo].[L_Product], [dbo].[L_UnitConvert], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_GetByNotProductID,1189683386,0,[dbo].[INV_ProductSubLink],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_GetCustomColumn,1205683443,0,"[dbo].[L_Product_ThongTinBanHang], [dbo].[L_Product_ThongTinBanHang_Custom]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_GoiVatTu,1221683500,0,"[dbo].[INV_Product], [dbo].[L_InventoryStock], [dbo].[L_PayTypeStockLink], [dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_InvQty_Delete,1237683557,0,[dbo].[L_ProductInvQty],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_InvQty_Get,1253683614,0,"[dbo].[L_InventoryStock], [dbo].[L_ProductInvQty]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_InvQty_Get2,1269683671,0,"[dbo].[L_InventoryStock], [dbo].[L_Product], [dbo].[L_ProductInvQty]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_InvQty_Save,1285683728,0,,,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_List,1301683785,0,"[dbo].[INV_Product], [dbo].[L_DichVuSanPhamDacThu], [dbo].[L_Product], [dbo].[L_ProductLoai], [dbo].[L_ProductNganh], [dbo].[L_ProductNhom], [dbo].[L_ProductPrice], [dbo].[L_ProductType], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_List_ByFac,1317683842,0,"[dbo].[L_Product], [dbo].[L_UoM], [dbo].[Vaccine_KhongGoiYHenLich]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_List_ByLoaiProduct,1333683899,0,"[dbo].[INV_ProductSubLink], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProDuct_List_MappingReport,1349683956,0,[dbo].[L_Product],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_List_V1,1365684013,0,"[dbo].[L_Product], [dbo].[L_ProductType]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ListAll,1381684070,0,"[dbo].[INV_Product], [dbo].[L_InventoryStock], [dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ListAllByVendor,1397684127,0,"[dbo].[L_HangSanXuat], [dbo].[L_NuocSanXuat], [dbo].[L_Product], [dbo].[L_ProductNganh], [dbo].[L_ProductType], [dbo].[L_ThongTinDauThauThuoc], [dbo].[L_ThongTinDauThauThuocChiTiet], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ListByDoiTuong_For_PrescriptionTemplate,1413684184,0,"[dbo].[INV_Product], [dbo].[L_InventoryStock], [dbo].[L_PayTypeStockLink], [dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ListByDrugType,1429684241,0,"[dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ListByPermissionStock,1445684298,0,,,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ListByProductPointPrice,1461684355,0,"[dbo].[INV_Product], [dbo].[INV_StockOnShopType], [dbo].[L_InventoryStock], [dbo].[L_Product_ThongTinBanHang]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ListByShopType,1477684412,0,"[dbo].[INV_Product], [dbo].[INV_StockOnShopType], [dbo].[L_InventoryStock], [dbo].[L_Product_ThongTinBanHang]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ListForPackage,1493684469,0,"[dbo].[L_Product], [dbo].[L_ProductPrice]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ListThuoc,1509684526,0,"[dbo].[L_NuocSanXuat], [dbo].[L_Product], [dbo].[L_ProductLoai], [dbo].[L_ProductNganh], [dbo].[L_ProductNhom], [dbo].[L_ProductPrice], [dbo].[L_ProductType], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ListThuocTuongDuong,1525684583,0,"[dbo].[INV_Product], [dbo].[L_HangSanXuat], [dbo].[L_NuocSanXuat], [dbo].[L_Product], [dbo].[L_ProductLink], [dbo].[L_ProductLoai], [dbo].[L_ProductNganh], [dbo].[L_ProductNhom], [dbo].[L_ProductType], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ListVatTu_GoiVaccine,1541684640,0,"[dbo].[L_Product], [dbo].[L_ProductPrice], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_LoaiVENList,1557684697,0,[dbo].[L_Product_LoaiVEN],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_MaDungChung_List,1573684754,0,[dbo].[L_Product],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_NhomBenhVaccine_DeleteQuyen,1589684811,0,"[dbo].[L_Customer], [dbo].[L_Product_NhomBenhVaccine]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_NhomBenhVaccine_GetByProductID,1605684868,0,"[dbo].[L_NhomBenhVaccine], [dbo].[L_Product], [dbo].[L_Product_NhomBenhVaccine]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_NhomBenhVaccine_SaveQuyen,1621684925,0,[dbo].[L_Product_NhomBenhVaccine],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_Price_List,1637684982,0,"[dbo].[L_KeKhaiVatTu], [dbo].[L_Product], [dbo].[L_ProductPrice]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_Save,1653685039,0,"[dbo].[L_Customer], [dbo].[L_Product]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_Save_TTDauThau_TenDonViSYT_TCKTGroup_NgayHieuLuc,1669685096,0,[dbo].[L_Product],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_TaoHospitalCode,1685685153,0,"[dbo].[L_Customer], [dbo].[L_Product]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ThongTinBanHang_Custom_Delete,1701685210,0,[dbo].[L_Product_ThongTinBanHang_Custom],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ThongTinBanHang_Custom_Save,1717685267,0,[dbo].[L_Product_ThongTinBanHang_Custom],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ThongTinBanHang_GET,1733685324,0,"[dbo].[L_Product_ThongTinBanHang], [dbo].[L_Product_ThongTinBanHang_Custom]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_ThongTinBanHang_Save,1749685381,0,[dbo].[L_Product_ThongTinBanHang],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_TimThuocTuongDuongDaCo_List,1765685438,0,[dbo].[L_ProductLink],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_TuongDuong_List,1781685495,0,"[dbo].[L_PayTypeStockLink], [dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_UpdateMaDuocQG,1797685552,0,[dbo].[L_ProductMaDuocQG],,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_Vaccine_List,1813685609,0,"[dbo].[L_DoiTuongSuDungVaccine], [dbo].[L_HeSoMuiTiem], [dbo].[L_NhomBenhVaccine], [dbo].[L_NhomBenhVaccineDetail], [dbo].[L_Vaccine_Phacdo]",,DA_CO,,,,QAHosGenericDB,Product vaccine list,ws_L_Product_Vaccine_List,Read,template-configuration/_utils/services/api.ts,DA_TIM_THAY
dbo,ws_L_Product_Vaccine_List_V2,1829685666,0,"[dbo].[L_DoiTuongSuDungVaccine], [dbo].[L_HeSoMuiTiem], [dbo].[L_NhomBenhVaccine], [dbo].[L_NhomBenhVaccineDetail], [dbo].[L_Vaccine_Phacdo]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_Vaccine_Save,1845685723,0,"[dbo].[L_Customer], [dbo].[L_InventoryStock], [dbo].[L_Product]",,CHUA_CO,,,,,,,,,
dbo,ws_L_Product_VaccineThuocBanBuon_Get,1861685780,0,"[dbo].[INV_ApprovedIn], [dbo].[INV_ApprovedInDetail], [dbo].[L_Customer], [dbo].[L_HangSanXuat], [dbo].[L_NuocSanXuat], [dbo].[L_ProductMaDuocQG], [dbo].[L_UnitConvert], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductBaoHiem_Save,1877685837,0,[dbo].[L_Product],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductBaoHiem_Save_Q,1893685894,0,"[dbo].[L_Customer], [dbo].[L_Product]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductBaseStock_Bath_Exp_List,1909685951,0,"[dbo].[INV_Product], [dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductBaseStock_List,1925686008,0,"[dbo].[L_InventoryStock], [dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductBlood_Save,1941686065,0,"[dbo].[L_Customer], [dbo].[L_Product]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductForPhamarcy_List,1957686122,0,"[dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductID_List_KSK,1973686179,0,"[dbo].[L_Product], [dbo].[L_ProductPrice], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductInvQty_Delete,1989686236,0,[dbo].[L_ProductInvQty],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductInvQty_Get,2005686293,0,[dbo].[L_ProductInvQty],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductInvQty_GetByProductID,2021686350,0,"[dbo].[L_Product], [dbo].[L_ProductInvQty], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductInvQty_LayDSCanNhap,2037686407,0,"[dbo].[INV_Product], [dbo].[L_InventoryStock], [dbo].[L_Product], [dbo].[L_ProductInvQty], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductInvQty_ListDanhSachCoSo,2053686464,0,"[dbo].[L_Product], [dbo].[L_ProductInvQty], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductInvQty_Save,2069686521,0,[dbo].[L_ProductInvQty],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductInvQty_SaveImport,2085686578,0,[dbo].[L_ProductInvQty],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductLink_Delete,2101686635,0,[dbo].[L_ProductLink],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductLink_Save,2117686692,0,[dbo].[L_ProductLink],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductLoai_Delete,2133686749,0,"[dbo].[L_Product], [dbo].[L_ProductLoai]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductLoai_Get,2203158,0,[dbo].[L_ProductLoai],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductLoai_Get_byNhomID_Q,18203215,0,[dbo].[L_ProductLoai],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductLoai_List,34203272,0,"[dbo].[L_ProductLoai], [dbo].[L_ProductNganh], [dbo].[L_ProductNhom]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductLoai_Lists,50203329,0,[dbo].[L_ProductLoai],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductLoai_Save,66203386,0,[dbo].[L_ProductLoai],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductLoaiBH_Lists,82203443,0,"[dbo].[L_LoaiThuocCuaBaoHiem], [dbo].[L_ProductNhomBHYT]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductLoaiChiTiet_List,98203500,0,[dbo].[L_ProductLoaiChiTiet],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductLoaiChiTiet_Lists,114203557,0,[dbo].[L_ProductLoaiChiTiet],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductNganh_Delete,130203614,0,"[dbo].[L_ProductNganh], [dbo].[L_ProductNhom]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductNganh_Get,146203671,0,[dbo].[L_ProductNganh],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductNganh_GetForStatistics,162203728,0,,,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductNganh_List,178203785,0,[dbo].[L_ProductNganh],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductNganh_ListByProductTypeID,194203842,0,[dbo].[L_ProductNganh],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductNganh_Save,210203899,0,[dbo].[L_ProductNganh],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductNhom_Delete,226203956,0,"[dbo].[L_ProductLoai], [dbo].[L_ProductNhom]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductNhom_Get,242204013,0,[dbo].[L_ProductNhom],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductNhom_List,258204070,0,"[dbo].[L_ProductNganh], [dbo].[L_ProductNhom]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductNhom_Save,274204127,0,[dbo].[L_ProductNhom],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductNhomBHYT_List,290204184,0,[dbo].[L_ProductNhomBHYT],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductNhomBHYT_ListAll,306204241,0,[dbo].[L_ProductNhomBHYT],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductOnBaseStockID_List,322204298,0,"[dbo].[L_Product], [dbo].[L_ProductPrice], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductonInvetory_List,338204355,0,"[dbo].[L_InventoryStock], [dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductOnMedicare_List,354204412,0,"[dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductonProductInvetory,370204469,0,"[dbo].[L_InventoryStock], [dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductonProductInvetory_List,386204526,0,"[dbo].[L_InventoryStock], [dbo].[L_Product], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductonStock_List,402204583,0,"[dbo].[INV_Product], [dbo].[L_InventoryStock], [dbo].[L_Product], [dbo].[L_ProductNhom], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductPrice_Delete,418204640,0,"[dbo].[L_Customer], [dbo].[L_ProductPrice]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductPrice_DeleteByProduct,434204697,0,[dbo].[L_ProductPrice],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductPrice_Get,450204754,0,[dbo].[L_ProductPrice],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductPrice_GetGiaGanNhat_TiLePhanTramGiaBan,466204811,0,"[dbo].[INV_ApprovedIn], [dbo].[INV_ApprovedInDetail], [dbo].[L_ProductPrice]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductPrice_LayGiaHuyGoiY,482204868,0,"[dbo].[Vaccine_HopDong], [dbo].[Vaccine_HopDong_Detail], [dbo].[Vaccine_HopDong_Detail_Root]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductPrice_List,498204925,0,[dbo].[L_ProductPrice],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductPrice_ListAll,514204982,0,"[dbo].[L_Bed], [dbo].[L_BedPrice]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductPrice_ListByProduct,530205039,0,"[dbo].[L_Customer], [dbo].[L_ProductPrice]",,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductPrice_Mainten_Save,546205096,0,[dbo].[L_ProductPrice],,CHUA_CO,,,,,,,,,
dbo,ws_L_ProductPrice_Maintenance_Save,562205153,0,"[dbo].[L_Product], [dbo].[L_ProductPrice]",,CHUA_CO,,,,,,,,,
